player_name,batter,game_year,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,whiffs,whiff_rate,chases,ooz,chase_rate,bips,hard_hits,hard_hit_rate,bips_barrel,barrels,barrel_rate,runs_created,rc_per_pa,below_house_floor,in_population
"Saunders, Michael",459431,2017,212,906,200,41,11,11,1,51,0,24,9,2,6,149,0.205,0.25,0.36,0.61,0.155,0.24056603773584906,0.05188679245283019,0.24475524475524477,0.2616320754716981,438.0,105.0,0.23972602739726026,129.0,473.0,0.2727272727272727,149.0,46.0,0.3087248322147651,149.0,11.0,0.0738255033557047,20,0.09433962264150944,False,True
"Schwarber, Kyle",656941,2022,737,3211,632,138,95,95,6,218,4,62,21,3,52,418,0.21835443037974683,0.3242876526458616,0.5079113924050633,0.8321990450509249,0.2895569620253165,0.29579375848032563,0.12890094979647218,0.23497267759562843,0.3576811397557666,1293.0,375.0,0.2900232018561485,354.0,1651.0,0.21441550575408844,418.0,226.0,0.5406698564593302,418.0,82.0,0.19617224880382775,106,0.14382632293080055,False,True
"Schwarber, Kyle",656941,2023,769,3295,631,127,128,128,7,231,3,51,23,1,52,403,0.20126782884310618,0.34070221066319895,0.48811410459587956,0.8288163152590785,0.2868462757527734,0.30039011703511054,0.16644993498049415,0.21367521367521367,0.35577633289986993,1240.0,390.0,0.31451612903225806,372.0,1747.0,0.21293646250715512,403.0,201.0,0.4987593052109181,403.0,70.0,0.17369727047146402,112,0.14564369310793238,False,True
"Schwarber, Kyle",656941,2024,708,2936,590,144,104,104,6,203,8,83,22,0,39,394,0.2440677966101695,0.3587570621468927,0.47966101694915253,0.8384180790960452,0.23559322033898303,0.2867231638418079,0.14689265536723164,0.2949438202247191,0.3625988700564972,1179.0,379.0,0.32145886344359625,322.0,1531.0,0.21032005225342912,394.0,218.0,0.5532994923857868,394.0,62.0,0.15736040609137056,113,0.1596045197740113,False,True
"Schwarber, Kyle",656941,2025,737,3130,622,148,103,103,11,205,1,64,24,2,58,416,0.2379421221864952,0.35549525101763907,0.5627009646302251,0.9181962156478642,0.32475884244372993,0.2781546811397558,0.13975576662143827,0.25,0.38931478968792405,1307.0,437.0,0.3343534812547819,351.0,1637.0,0.21441661576053758,416.0,248.0,0.5961538461538461,416.0,87.0,0.2091346153846154,137,0.18588873812754408,False,True
"Schwarber, Kyle",656941,2026,537,2291,446,110,80,75,6,182,4,57,15,1,37,267,0.24663677130044842,0.3656716417910448,0.5336322869955157,0.8993039287865605,0.28699551569506726,0.33891992551210426,0.148975791433892,0.31601731601731603,0.38327306967984937,994.0,342.0,0.3440643863179074,313.0,1244.0,0.2516077170418006,267.0,140.0,0.5243445692883895,267.0,47.0,0.1760299625468165,74,0.1378026070763501,False,True
"Segura, Jean",516416,2019,617,2232,576,161,29,29,8,73,3,108,37,4,12,507,0.2795138888888889,0.32142857142857145,0.4201388888888889,0.7415674603174603,0.140625,0.11831442463533225,0.04700162074554295,0.3016194331983806,0.3151737012987013,1060.0,155.0,0.14622641509433962,424.0,1187.0,0.35720303285593935,507.0,166.0,0.32741617357001973,507.0,16.0,0.03155818540433925,62,0.10048622366288493,False,True
"Segura, Jean",516416,2020,215,821,192,51,21,21,1,45,0,37,5,2,7,148,0.265625,0.3411214953271028,0.421875,0.7629964953271028,0.15625,0.20930232558139536,0.09767441860465116,0.3142857142857143,0.33288317757009345,384.0,86.0,0.22395833333333334,141.0,448.0,0.31473214285714285,148.0,57.0,0.38513513513513514,148.0,9.0,0.060810810810810814,28,0.13023255813953488,False,True
"Segura, Jean",516416,2021,565,2182,515,149,36,36,9,78,4,105,27,3,14,441,0.28932038834951457,0.34397163120567376,0.4349514563106796,0.7789230875163533,0.14563106796116504,0.13805309734513274,0.06371681415929203,0.3161592505854801,0.3369521276595745,1062.0,184.0,0.17325800376647835,324.0,1075.0,0.3013953488372093,441.0,165.0,0.3741496598639456,441.0,26.0,0.05895691609977324,62,0.10973451327433628,False,True
"Segura, Jean",516416,2022,447,1625,410,110,26,26,8,72,2,89,11,0,10,341,0.2682926829268293,0.32286995515695066,0.36829268292682926,0.6911626380837799,0.09999999999999998,0.1610738255033557,0.058165548098434,0.30303030303030304,0.3070426008968609,806.0,157.0,0.19478908188585609,307.0,854.0,0.3594847775175644,341.0,129.0,0.3782991202346041,341.0,14.0,0.04105571847507331,43,0.09619686800894854,False,True
"Sizemore, Grady",429713,2015,104,352,98,24,6,6,0,23,0,19,5,0,0,75,0.24489795918367346,0.28846153846153844,0.29591836734693877,0.5843799058084772,0.05102040816326531,0.22115384615384615,0.057692307692307696,0.32,0.2609711538461539,185.0,42.0,0.22702702702702704,54.0,169.0,0.31952662721893493,75.0,33.0,0.44,75.0,2.0,0.02666666666666667,7,0.0673076923076923,False,True
"Smyly, Drew",592767,2019,19,71,18,0,1,1,0,8,0,0,0,0,0,10,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.42105263157894735,0.05263157894736842,0.0,0.03631578947368421,38.0,12.0,0.3157894736842105,16.0,36.0,0.4444444444444444,10.0,2.0,0.2,10.0,0.0,0.0,0,0.0,True,False
"Sosa, Edmundo",624641,2022,69,254,62,19,2,2,2,16,2,8,8,1,2,49,0.3064516129032258,0.3382352941176471,0.5645161290322581,0.9027514231499052,0.2580645161290323,0.2318840579710145,0.028985507246376812,0.3695652173913043,0.37827941176470586,143.0,35.0,0.24475524475524477,61.0,130.0,0.46923076923076923,49.0,16.0,0.32653061224489793,49.0,5.0,0.10204081632653061,17,0.2463768115942029,False,True
"Sosa, Edmundo",624641,2023,301,1130,280,70,8,8,9,74,1,43,15,2,10,209,0.25,0.29194630872483224,0.425,0.7169463087248322,0.175,0.24584717607973422,0.026578073089700997,0.30456852791878175,0.30841946308724827,671.0,191.0,0.2846497764530551,242.0,563.0,0.42984014209591476,209.0,67.0,0.32057416267942584,209.0,14.0,0.06698564593301436,30,0.09966777408637874,False,True
"Sosa, Edmundo",624641,2024,280,1066,254,65,13,13,9,68,2,42,12,4,7,188,0.2559055118110236,0.3129496402877698,0.41732283464566927,0.730272474933439,0.16141732283464566,0.24285714285714285,0.04642857142857143,0.32044198895027626,0.31740647482014384,605.0,190.0,0.3140495867768595,231.0,567.0,0.4074074074074074,188.0,77.0,0.4095744680851064,188.0,16.0,0.0851063829787234,32,0.11428571428571428,False,True
"Sosa, Edmundo",624641,2025,264,950,246,68,10,10,2,57,2,44,12,1,11,194,0.2764227642276423,0.3076923076923077,0.46747967479674796,0.7751719824890557,0.19105691056910568,0.2159090909090909,0.03787878787878788,0.31666666666666665,0.33145,543.0,140.0,0.2578268876611418,226.0,496.0,0.45564516129032256,194.0,74.0,0.38144329896907214,194.0,12.0,0.061855670103092786,39,0.14772727272727273,False,True
"Sosa, Edmundo",624641,2026,205,762,187,41,7,7,5,43,3,28,6,2,5,148,0.2192513368983957,0.2623762376237624,0.35294117647058826,0.6153174140943507,0.13368983957219255,0.2097560975609756,0.03414634146341464,0.2535211267605634,0.26925247524752477,466.0,127.0,0.27253218884120173,228.0,425.0,0.5364705882352941,148.0,60.0,0.40540540540540543,148.0,10.0,0.06756756756756757,31,0.15121951219512195,False,True
"Stassi, Brock",595426,2017,90,406,78,13,12,12,0,22,0,8,2,1,2,56,0.16666666666666666,0.2777777777777778,0.2948717948717949,0.5726495726495726,0.12820512820512822,0.24444444444444444,0.13333333333333333,0.2037037037037037,0.25897777777777775,171.0,28.0,0.16374269005847952,44.0,205.0,0.2146341463414634,56.0,14.0,0.25,56.0,3.0,0.05357142857142857,7,0.07777777777777778,False,True
"Stevenson, Cal",670276,2024,27,102,24,6,3,3,0,4,0,3,3,0,0,20,0.25,0.3333333333333333,0.375,0.7083333333333333,0.125,0.14814814814814814,0.1111111111111111,0.3,0.3138888888888889,38.0,6.0,0.15789473684210525,11.0,50.0,0.22,20.0,5.0,0.25,20.0,2.0,0.1,6,0.2222222222222222,True,False
"Stevenson, Cal",670276,2025,8,25,8,2,0,0,0,2,0,2,0,0,0,6,0.25,0.25,0.25,0.5,0.0,0.25,0.0,0.3333333333333333,0.2205,12.0,2.0,0.16666666666666666,2.0,7.0,0.2857142857142857,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,1,0.125,True,False
"Stott, Bryson",681082,2022,517,2112,471,106,43,43,1,101,1,71,23,2,10,372,0.22505307855626328,0.29069767441860467,0.346072186836518,0.6367698612551227,0.12101910828025475,0.195357833655706,0.08317214700193423,0.2659279778393352,0.283015503875969,955.0,162.0,0.16963350785340314,301.0,1041.0,0.28914505283381364,372.0,137.0,0.3682795698924731,372.0,16.0,0.043010752688172046,54,0.10444874274661509,False,True
"Stott, Bryson",681082,2023,689,2881,631,175,41,41,7,114,9,124,33,2,16,527,0.277337559429477,0.3241279069767442,0.4120443740095087,0.736172280986253,0.1347068145800317,0.16545718432510886,0.059506531204644414,0.31176470588235294,0.318843023255814,1292.0,205.0,0.1586687306501548,408.0,1386.0,0.2943722943722944,527.0,183.0,0.34724857685009486,527.0,25.0,0.04743833017077799,74,0.10740203193033382,False,True
"Stott, Bryson",681082,2024,582,2368,517,126,53,53,3,97,9,93,19,3,11,429,0.2437137330754352,0.3127147766323024,0.35589941972920697,0.6686141963615093,0.11218568665377177,0.16666666666666666,0.09106529209621993,0.2751196172248804,0.29527319587628864,1040.0,180.0,0.17307692307692307,329.0,1177.0,0.27952421410365336,429.0,131.0,0.30536130536130535,429.0,15.0,0.03496503496503497,64,0.10996563573883161,False,True
"Stott, Bryson",681082,2025,576,2518,515,130,53,53,1,95,4,92,22,3,13,424,0.2524271844660194,0.32111692844677137,0.3825242718446602,0.7036412002914316,0.13009708737864079,0.16493055555555555,0.0920138888888889,0.2846715328467153,0.3093647469458988,1025.0,177.0,0.17268292682926828,280.0,1187.0,0.2358887952822241,424.0,125.0,0.294811320754717,424.0,22.0,0.05188679245283019,67,0.11631944444444445,False,True
"Stott, Bryson",681082,2026,473,1974,418,111,48,48,2,79,2,71,25,6,9,344,0.26555023923444976,0.3425531914893617,0.41866028708133973,0.7612134785707014,0.15311004784688997,0.16701902748414377,0.1014799154334038,0.3072289156626506,0.3351808510638297,827.0,155.0,0.18742442563482467,318.0,1033.0,0.30784123910939015,344.0,135.0,0.39244186046511625,344.0,21.0,0.061046511627906974,57,0.12050739957716702,False,True
"Stubbs, Garrett",596117,2022,121,505,106,28,14,14,0,30,0,18,4,1,5,77,0.2641509433962264,0.35,0.46226415094339623,0.8122641509433962,0.19811320754716982,0.24793388429752067,0.11570247933884298,0.323943661971831,0.3546916666666667,198.0,42.0,0.21212121212121213,75.0,268.0,0.2798507462686567,77.0,21.0,0.2727272727272727,77.0,4.0,0.05194805194805195,17,0.14049586776859505,False,True
"Stubbs, Garrett",596117,2023,125,496,113,23,9,9,2,29,0,17,4,1,1,85,0.20353982300884957,0.27419354838709675,0.2831858407079646,0.5573793890950614,0.07964601769911503,0.232,0.072,0.26506024096385544,0.25222580645161286,232.0,53.0,0.22844827586206898,79.0,254.0,0.3110236220472441,85.0,15.0,0.17647058823529413,85.0,0.0,0.0,12,0.096,False,True
"Stubbs, Garrett",596117,2024,187,746,164,34,17,17,4,50,1,28,4,1,1,115,0.2073170731707317,0.2956989247311828,0.2621951219512195,0.5578940466824023,0.054878048780487826,0.26737967914438504,0.09090909090909091,0.2894736842105263,0.25776881720430106,370.0,92.0,0.24864864864864866,124.0,378.0,0.328042328042328,115.0,11.0,0.09565217391304348,115.0,0.0,0.0,12,0.06417112299465241,False,True
"Stubbs, Garrett",596117,2025,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,True,False
"Stubbs, Garrett",596117,2026,46,169,41,5,2,2,2,10,1,5,0,0,0,32,0.12195121951219512,0.1956521739130435,0.12195121951219512,0.3176033934252386,0.0,0.21739130434782608,0.043478260869565216,0.15625,0.15867391304347828,91.0,19.0,0.2087912087912088,38.0,97.0,0.3917525773195876,32.0,10.0,0.3125,32.0,0.0,0.0,2,0.043478260869565216,True,True
"Suárez, Ranger",624133,2018,6,28,6,1,0,0,0,2,0,0,0,1,0,4,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.0,0.25,0.263,16.0,5.0,0.3125,3.0,12.0,0.25,4.0,0.0,0.0,4.0,0.0,0.0,0,0.0,True,False
"Suárez, Ranger",624133,2019,5,18,4,1,0,0,0,2,0,1,0,0,0,3,0.25,0.25,0.25,0.5,0.0,0.4,0.0,0.5,0.2175,9.0,2.0,0.2222222222222222,3.0,7.0,0.42857142857142855,3.0,0.0,0.0,3.0,0.0,0.0,0,0.0,True,False
"Suárez, Ranger",624133,2021,23,72,16,3,1,1,1,5,0,1,2,0,0,16,0.1875,0.2777777777777778,0.3125,0.5902777777777778,0.125,0.21739130434782608,0.043478260869565216,0.2727272727272727,0.2653888888888889,40.0,8.0,0.2,13.0,33.0,0.3939393939393939,16.0,1.0,0.0625,16.0,0.0,0.0,1,0.043478260869565216,True,False
"Sweeney, Darnell",572182,2015,98,383,85,15,13,13,0,27,0,7,4,1,3,58,0.17647058823529413,0.2857142857142857,0.35294117647058826,0.6386554621848739,0.17647058823529413,0.2755102040816326,0.1326530612244898,0.21818181818181817,0.2848061224489796,167.0,49.0,0.2934131736526946,55.0,199.0,0.27638190954773867,58.0,20.0,0.3448275862068966,58.0,4.0,0.06896551724137931,11,0.11224489795918367,False,True
"Therrien, Jesen",592279,2017,2,10,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,1.0,0.3333333333333333,0.0,2.0,0.0,,,,,,,0,0.0,True,False
"Thompson, Jake",622097,2016,17,66,14,2,0,0,0,5,0,1,1,0,0,12,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.3571428571428571,0.07142857142857142,0.29411764705882354,0.0,0.2222222222222222,0.15142857142857144,33.0,9.0,0.2727272727272727,7.0,29.0,0.2413793103448276,12.0,3.0,0.25,12.0,1.0,0.08333333333333333,0,0.0,True,False
"Thompson, Jake",622097,2017,14,46,12,2,1,1,0,5,0,1,1,0,0,8,0.16666666666666666,0.23076923076923078,0.25,0.4807692307692308,0.08333333333333334,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.2155384615384615,22.0,7.0,0.3181818181818182,4.0,19.0,0.21052631578947367,8.0,1.0,0.125,8.0,1.0,0.125,0,0.0,True,False
"Thompson, Jake",622097,2018,2,10,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,5.0,1.0,0.2,2.0,5.0,0.4,,,,,,,0,0.0,True,False
"Torreyes, Ronald",591720,2020,7,15,7,1,0,0,0,0,0,0,1,0,0,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.17685714285714285,9.0,1.0,0.1111111111111111,2.0,6.0,0.3333333333333333,7.0,2.0,0.2857142857142857,7.0,0.0,0.0,0,0.0,True,False
"Torreyes, Ronald",591720,2021,342,1170,318,77,17,17,1,41,1,59,10,1,7,283,0.24213836477987422,0.2818991097922849,0.34591194968553457,0.6278110594778195,0.10377358490566035,0.11988304093567251,0.049707602339181284,0.25830258302583026,0.2741364985163205,618.0,88.0,0.1423948220064725,182.0,567.0,0.32098765432098764,283.0,40.0,0.1413427561837456,283.0,1.0,0.0035335689045936395,46,0.13450292397660818,False,True
"Turner, Trea",607208,2023,745,2883,689,187,48,48,6,158,2,113,40,5,29,532,0.2714078374455733,0.32348993288590605,0.4702467343976778,0.7937366672835838,0.1988388969521045,0.21208053691275167,0.06442953020134229,0.3134920634920635,0.33995167785234903,1544.0,459.0,0.297279792746114,558.0,1562.0,0.35723431498079383,532.0,232.0,0.43609022556390975,532.0,47.0,0.08834586466165413,83,0.11140939597315436,False,True
"Turner, Trea",607208,2024,558,2121,522,152,29,29,6,103,1,106,25,0,21,418,0.29118773946360155,0.33512544802867383,0.45977011494252873,0.7948955629712026,0.16858237547892718,0.18458781362007168,0.05197132616487455,0.3283208020050125,0.34443189964157706,1132.0,302.0,0.2667844522968198,372.0,1101.0,0.33787465940054495,418.0,169.0,0.4043062200956938,418.0,28.0,0.06698564593301436,63,0.11290322580645161,False,True
"Turner, Trea",607208,2025,660,2479,609,183,44,44,5,112,2,130,31,7,15,496,0.30049261083743845,0.3515151515151515,0.4482758620689655,0.7997910135841171,0.14778325123152708,0.1696969696969697,0.06666666666666667,0.34710743801652894,0.3471651515151515,1272.0,322.0,0.2531446540880503,393.0,1271.0,0.3092053501180173,496.0,206.0,0.4153225806451613,496.0,28.0,0.056451612903225805,77,0.11666666666666667,False,True
"Turner, Trea",607208,2026,538,2028,497,123,35,34,3,115,3,84,21,1,17,385,0.24748490945674045,0.2992565055762082,0.3963782696177062,0.6956347751939145,0.14889336016096577,0.2137546468401487,0.06505576208178439,0.28804347826086957,0.3042756052141527,1033.0,279.0,0.2700871248789932,363.0,1060.0,0.3424528301886792,385.0,153.0,0.3974025974025974,385.0,24.0,0.06233766233766234,48,0.08921933085501858,False,True
"Utley, Chase",400284,2015,282,1060,249,54,22,18,4,35,7,36,12,1,5,221,0.21686746987951808,0.28368794326241137,0.3333333333333333,0.6170212765957447,0.11646586345381524,0.12411347517730496,0.07801418439716312,0.22685185185185186,0.2659892086330935,424.0,55.0,0.12971698113207547,134.0,560.0,0.2392857142857143,221.0,66.0,0.2986425339366516,221.0,5.0,0.02262443438914027,31,0.1099290780141844,False,True
"Valentín, Jesmuel",621044,2018,89,376,79,14,8,8,1,24,1,7,5,1,1,56,0.17721518987341772,0.25842696629213485,0.3037974683544304,0.5622244346465652,0.12658227848101267,0.2696629213483146,0.0898876404494382,0.23636363636363636,0.2499325842696629,152.0,42.0,0.27631578947368424,36.0,185.0,0.1945945945945946,56.0,9.0,0.16071428571428573,56.0,1.0,0.017857142857142856,6,0.06741573033707865,False,True
"Vargas, Jason",450306,2019,14,47,12,1,0,0,0,6,0,1,0,0,0,8,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.42857142857142855,0.0,0.16666666666666666,0.0725,17.0,4.0,0.23529411764705882,6.0,19.0,0.3157894736842105,8.0,1.0,0.125,8.0,0.0,0.0,0,0.0,True,False
"Velasquez, Vince",592826,2016,44,163,40,8,1,1,0,16,0,7,1,0,0,27,0.2,0.21951219512195122,0.225,0.4445121951219512,0.024999999999999994,0.36363636363636365,0.022727272727272728,0.3333333333333333,0.1970487804878049,87.0,25.0,0.28735632183908044,19.0,68.0,0.27941176470588236,27.0,9.0,0.3333333333333333,27.0,0.0,0.0,1,0.022727272727272728,True,True
"Velasquez, Vince",592826,2017,25,82,24,6,1,1,0,4,0,6,0,0,0,20,0.25,0.28,0.25,0.53,0.0,0.16,0.04,0.3,0.2382,42.0,7.0,0.16666666666666666,9.0,38.0,0.23684210526315788,20.0,6.0,0.3,20.0,0.0,0.0,1,0.04,True,False
"Velasquez, Vince",592826,2018,45,162,40,9,0,0,0,11,0,8,1,0,0,34,0.225,0.225,0.25,0.475,0.024999999999999994,0.24444444444444444,0.0,0.3103448275862069,0.20717500000000003,88.0,17.0,0.19318181818181818,21.0,68.0,0.3088235294117647,34.0,10.0,0.29411764705882354,34.0,1.0,0.029411764705882353,1,0.022222222222222223,True,True
"Velasquez, Vince",592826,2019,36,135,30,7,2,2,0,9,0,6,0,0,1,25,0.23333333333333334,0.28125,0.3333333333333333,0.6145833333333333,0.09999999999999998,0.25,0.05555555555555555,0.3,0.266875,70.0,17.0,0.24285714285714285,25.0,70.0,0.35714285714285715,25.0,6.0,0.24,25.0,0.0,0.0,3,0.08333333333333333,True,True
"Velasquez, Vince",592826,2021,26,81,22,2,1,1,0,9,0,2,0,0,0,16,0.09090909090909091,0.13043478260869565,0.09090909090909091,0.22134387351778656,0.0,0.34615384615384615,0.038461538461538464,0.15384615384615385,0.10652173913043479,48.0,11.0,0.22916666666666666,16.0,37.0,0.43243243243243246,16.0,6.0,0.375,16.0,0.0,0.0,2,0.07692307692307693,True,False
"Vierling, Matt",663837,2021,76,300,71,23,3,3,1,20,1,17,3,1,2,52,0.323943661971831,0.35526315789473684,0.4788732394366197,0.8341363973313565,0.1549295774647887,0.2631578947368421,0.039473684210526314,0.42,0.3559078947368421,134.0,33.0,0.2462686567164179,38.0,142.0,0.2676056338028169,52.0,28.0,0.5384615384615384,52.0,2.0,0.038461538461538464,6,0.07894736842105263,False,True
"Vierling, Matt",663837,2022,372,1450,338,82,24,24,3,74,6,61,13,2,6,271,0.24260355029585798,0.29380053908355797,0.34615384615384615,0.6399543852374041,0.10355029585798817,0.1989247311827957,0.06451612903225806,0.2878787878787879,0.28206738544474397,648.0,127.0,0.19598765432098766,202.0,707.0,0.2857142857142857,271.0,129.0,0.47601476014760147,271.0,13.0,0.04797047970479705,34,0.0913978494623656,False,True
"Walding, Mitch",605520,2018,19,87,17,1,2,2,0,12,0,0,0,0,1,5,0.058823529411764705,0.15789473684210525,0.23529411764705882,0.3931888544891641,0.1764705882352941,0.631578947368421,0.10526315789473684,0.0,0.17952631578947367,37.0,18.0,0.4864864864864865,11.0,44.0,0.25,5.0,1.0,0.2,5.0,1.0,0.2,2,0.10526315789473684,True,False
"Walding, Mitch",605520,2019,2,9,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,6.0,5.0,0.8333333333333334,2.0,5.0,0.4,,,,,,,0,0.0,True,False
"Walker, Neil",435522,2020,41,172,39,9,1,1,0,13,1,6,3,0,0,27,0.23076923076923078,0.24390243902439024,0.3076923076923077,0.551594746716698,0.07692307692307693,0.3170731707317073,0.024390243902439025,0.3333333333333333,0.23685365853658538,78.0,22.0,0.28205128205128205,27.0,88.0,0.3068181818181818,27.0,3.0,0.1111111111111111,27.0,1.0,0.037037037037037035,3,0.07317073170731707,True,True
"Walton, Donovan",622268,2025,9,27,8,1,0,0,0,1,0,1,0,0,0,8,0.125,0.125,0.125,0.25,0.0,0.1111111111111111,0.0,0.14285714285714285,0.11025,15.0,1.0,0.06666666666666667,2.0,10.0,0.2,8.0,3.0,0.375,8.0,0.0,0.0,1,0.1111111111111111,True,False
"Wheeler, Zack",554430,2021,73,273,68,11,0,0,0,39,0,9,2,0,0,34,0.16176470588235295,0.16176470588235295,0.19117647058823528,0.3529411764705882,0.02941176470588233,0.5342465753424658,0.0,0.3793103448275862,0.15286764705882352,136.0,49.0,0.3602941176470588,54.0,123.0,0.43902439024390244,34.0,5.0,0.14705882352941177,34.0,0.0,0.0,3,0.0410958904109589,False,True
"Williams, Jerome",425532,2015,37,107,32,2,1,1,0,14,0,1,1,0,0,21,0.0625,0.09090909090909091,0.09375,0.1846590909090909,0.03125,0.3783783783783784,0.02702702702702703,0.1111111111111111,0.08557575757575757,55.0,19.0,0.34545454545454546,14.0,46.0,0.30434782608695654,21.0,4.0,0.19047619047619047,21.0,0.0,0.0,1,0.02702702702702703,True,True
"Williams, Luke",663897,2021,108,413,98,24,10,10,0,23,0,19,4,0,1,75,0.24489795918367346,0.3148148148148148,0.3163265306122449,0.6311413454270598,0.07142857142857145,0.21296296296296297,0.09259259259259259,0.3108108108108108,0.2832962962962963,192.0,38.0,0.19791666666666666,54.0,211.0,0.2559241706161137,75.0,19.0,0.25333333333333335,75.0,0.0,0.0,7,0.06481481481481481,False,True
"Williams, Nick",608384,2017,343,1217,313,90,20,20,6,97,4,60,14,4,12,220,0.28753993610223644,0.33819241982507287,0.4728434504792332,0.8110358703043061,0.18530351437699677,0.282798833819242,0.05830903790087463,0.375,0.3441224489795918,719.0,248.0,0.34492350486787204,244.0,633.0,0.3854660347551343,220.0,91.0,0.41363636363636364,220.0,17.0,0.07727272727272727,56,0.16326530612244897,False,True
"Williams, Nick",608384,2018,446,1704,407,104,30,30,9,111,0,72,12,3,17,296,0.25552825552825553,0.32062780269058294,0.4250614250614251,0.745689227752008,0.16953316953316955,0.24887892376681614,0.06726457399103139,0.3118279569892473,0.32458520179372197,840.0,227.0,0.2702380952380952,257.0,852.0,0.30164319248826293,296.0,111.0,0.375,296.0,20.0,0.06756756756756757,50,0.11210762331838565,False,True
"Williams, Nick",608384,2019,112,455,106,16,4,4,2,43,0,10,4,0,2,63,0.1509433962264151,0.19642857142857142,0.24528301886792453,0.441711590296496,0.09433962264150944,0.38392857142857145,0.03571428571428571,0.22950819672131148,0.19326785714285713,241.0,69.0,0.2863070539419087,91.0,244.0,0.3729508196721312,63.0,19.0,0.30158730158730157,63.0,4.0,0.06349206349206349,6,0.05357142857142857,False,True
"Wilson, Weston",642215,2023,22,96,16,5,6,6,0,5,0,4,0,0,1,11,0.3125,0.5,0.5,1.0,0.1875,0.22727272727272727,0.2727272727272727,0.4,0.44145454545454543,37.0,11.0,0.2972972972972973,8.0,52.0,0.15384615384615385,11.0,4.0,0.36363636363636365,11.0,1.0,0.09090909090909091,2,0.09090909090909091,True,False
"Wilson, Weston",642215,2024,102,390,92,25,8,8,1,29,1,14,7,1,3,63,0.2717391304347826,0.3333333333333333,0.4673913043478261,0.8007246376811594,0.19565217391304351,0.28431372549019607,0.0784313725490196,0.36065573770491804,0.34409803921568627,179.0,61.0,0.3407821229050279,57.0,206.0,0.2766990291262136,63.0,32.0,0.5079365079365079,63.0,9.0,0.14285714285714285,10,0.09803921568627451,False,True
"Wilson, Weston",642215,2025,125,536,111,22,12,12,1,34,0,13,4,0,5,78,0.1981981981981982,0.28225806451612906,0.36936936936936937,0.6516274338854984,0.17117117117117117,0.272,0.096,0.2361111111111111,0.2876854838709677,236.0,71.0,0.3008474576271186,65.0,264.0,0.24621212121212122,78.0,32.0,0.41025641025641024,78.0,8.0,0.10256410256410256,17,0.136,False,True
"Zimmer, Bradley",605548,2022,16,62,16,4,0,0,0,4,0,3,1,0,0,12,0.25,0.25,0.3125,0.5625,0.0625,0.25,0.0,0.3333333333333333,0.24456250000000002,36.0,10.0,0.2777777777777778,9.0,27.0,0.3333333333333333,12.0,2.0,0.16666666666666666,12.0,0.0,0.0,0,0.0,True,False
"d'Arnaud, Chase",488818,2015,18,59,17,3,1,1,0,7,0,2,0,1,0,10,0.17647058823529413,0.2222222222222222,0.29411764705882354,0.5163398692810457,0.11764705882352941,0.3888888888888889,0.05555555555555555,0.3,0.22461111111111112,37.0,11.0,0.2972972972972973,16.0,29.0,0.5517241379310345,10.0,2.0,0.2,10.0,0.0,0.0,0,0.0,True,False
